country,region,happiness_rank,happiness_score,economy_(gdp_per_capita),family,health_(life_expectancy),freedom,trust_(government_corruption),generosity,dystopia_residual,year
Cyprus,Western Europe,49,6.04580020904541,1.2631559371948242,1.223085880279541,1.0421561002731323,0.4058070778846741,0.0406218059360981,0.1904820203781128,1.8804798126220703,2019
Cyprus,Western Europe,45,6.15899991989136,1.21279942989349,1.14917075634003,1.02612459659576,0.459385871887207,0.0512071438133717,0.227932333946228,2.03233480453491,2020
Cyprus,Western Europe,39,6.22349977493286,1.37677359580994,0.765314161777496,0.800586581230164,0.463953614234924,0.0606898404657841,0.178244113922119,2.57794547080994,2021
Cyprus,Western Europe,41,6.22090005874634,1.81506526470184,0.90931499004364,0.819165170192719,0.448146343231201,0.0617797039449215,0.123326621949673,2.04413318634033,2022
Cyprus,Western Europe,46,6.130000114440918,1.823535442352295,1.2244642972946167,0.5795837640762329,0.4554170072078705,0.0496397875249385,0.1042241603136062,1.893101692199707,2023
Czech Republic,Central and Eastern Europe,31,6.505,1.17898,1.20643,0.84483,0.46364,0.02652,0.10686,2.67782,2015
Czech Republic,Central and Eastern Europe,27,6.596,1.30915,1.00793,0.76376,0.41418,0.03986,0.09929,2.96211,2016
Czech Republic,Central and Eastern Europe,23,6.60900020599365,1.35268235206604,1.43388521671295,0.754444003105164,0.490946173667908,0.0368729270994663,0.0881067588925362,2.45186185836792,2017
Czech Republic,Central and Eastern Europe,21,6.710899829864502,1.2334682941436768,1.4893184900283811,0.8540759086608887,0.54264235496521,0.0336368381977081,0.0639665722846984,2.4937963485717773,2018
Czech Republic,Central and Eastern Europe,20,6.852099895477295,1.269055962562561,1.4874300956726074,0.9201909899711608,0.4568779468536377,0.036491610109806,0.0460695661604404,2.635958671569824,2019
Czech Republic,Central and Eastern Europe,19,6.9109001159668,1.21232235431671,1.40528666973114,0.89456444978714,0.505744576454163,0.0498032234609127,0.0463259294629097,2.79680824279785,2020
Czech Republic,Central and Eastern Europe,18,6.96470022201538,1.36982464790344,1.09019327163696,0.703239262104034,0.580020785331726,0.0456371530890465,0.0520636141300201,3.12373924255371,2021
Czechia,Central and Eastern Europe,18,6.9197998046875,1.8150155544281,1.26008105278015,0.715006053447723,0.660386025905609,0.0482070073485374,0.158460035920143,2.26263952255249,2022
Czechia,Central and Eastern Europe,18,6.845200061798096,1.823468804359436,1.5439990758895874,0.4773488640785217,0.6931394934654236,0.0502391494810581,0.1577660143375396,2.0992393493652344,2023
Denmark,Western Europe,3,7.527,1.32548,1.36058,0.87464,0.64938,0.48357,0.34139,2.49204,2015
Denmark,Western Europe,1,7.526,1.44178,1.16374,0.79504,0.57941,0.44453,0.36171,2.73939,2016
Denmark,Western Europe,2,7.52199983596802,1.48238301277161,1.55112159252167,0.792565524578094,0.626006722450256,0.40077006816864,0.355280488729477,2.31370735168457,2017
Denmark,Western Europe,3,7.555300235748291,1.351153016090393,1.590452790260315,0.8679331541061401,0.6832507848739624,0.4079169929027557,0.2843916714191437,2.3701791763305664,2018
Denmark,Western Europe,2,7.600100040435791,1.3834385871887207,1.5725950002670288,0.996018886566162,0.5923560857772827,0.4104731976985931,0.2523199915885925,2.392890930175781,2019
Denmark,Western Europe,2,7.64559984207153,1.32694852352142,1.50344920158386,0.979332566261292,0.665039896965027,0.495260328054428,0.242793396115303,2.43274068832397,2020
Denmark,Western Europe,2,7.61950016021729,1.50154805183411,1.10800766944885,0.76286244392395,0.686160326004028,0.484992682933807,0.207614570856094,2.86829614639282,2021
Denmark,Western Europe,2,7.63619995117188,1.95259487628937,1.24268126487732,0.776643514633179,0.718918442726135,0.532078921794891,0.187625706195831,2.22563171386719,2022
Denmark,Western Europe,2,7.586400032043457,1.949405550956726,1.5478748083114624,0.5373024940490723,0.7344158887863159,0.5252211689949036,0.2084585130214691,2.0837655067443848,2023
Djibouti,Sub-Saharan Africa,126,4.369,0.44025,0.59207,0.36291,0.46074,0.28105,0.18093,2.05125,2015
Dominican Republic,Latin America and Caribbean,98,4.885,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,2015
Dominican Republic,Latin America and Caribbean,89,5.155,1.02787,0.99496,0.57669,0.52259,0.12372,0.21286,1.69626,2016
Dominican Republic,Latin America and Caribbean,86,5.23000001907349,1.07937383651733,1.40241670608521,0.574873745441437,0.55258983373642,0.113945253193378,0.186967849731445,1.31946516036987,2017
Dominican Republic,Latin America and Caribbean,83,5.301799774169922,0.9816815853118896,1.4407349824905396,0.6144899129867554,0.5782750844955444,0.105739913880825,0.1199470832943916,1.4609036445617676,2018
Dominican Republic,Latin America and Caribbean,77,5.425300121307373,1.0154225826263428,1.4014763832092283,0.7786740660667419,0.4968929588794708,0.1014040410518646,0.1129332035779953,1.5185155868530271,2019
Dominican Republic,Latin America and Caribbean,68,5.68919992446899,0.983191847801209,1.32888889312744,0.741901695728302,0.562873899936676,0.115945681929588,0.112196780741215,1.84424686431885,2020
Dominican Republic,Latin America and Caribbean,73,5.54510021209717,1.10647392272949,0.879291534423828,0.555065870285034,0.581409156322479,0.143597543239594,0.101025693118572,2.17819690704346,2021
Dominican Republic,Latin America and Caribbean,69,5.7371997833252,1.53753590583801,1.00289702415466,0.576749742031097,0.606073796749115,0.17866824567318,0.0840449705719948,1.75127816200256,2022
Dominican Republic,Latin America and Caribbean,73,5.568900108337402,1.5363973379135132,1.2269470691680908,0.3506306111812591,0.6232869029045105,0.1950357407331466,0.0834235027432441,1.553220272064209,2023
Ecuador,Latin America and Caribbean,48,5.975,0.86402,0.99903,0.79075,0.48574,0.1809,0.11541,2.53942,2015
Ecuador,Latin America and Caribbean,51,5.976,0.97306,0.85974,0.68613,0.4027,0.18037,0.10074,2.77366,2016
Ecuador,Latin America and Caribbean,44,6.00799989700317,1.00082039833069,1.28616881370544,0.685636222362518,0.4551981985569,0.140134647488594,0.150112465023994,2.29035258293152,2017
Ecuador,Latin America and Caribbean,48,5.973199844360352,0.8891646265983582,1.330140233039856,0.7355789542198181,0.5561459064483643,0.120153471827507,0.1139179319143295,2.2280795574188232,2018
Ecuador,Latin America and Caribbean,50,6.027599811553955,0.9117922782897948,1.312105655670166,0.8675758242607117,0.4975059628486633,0.0872628539800643,0.126236155629158,2.225114345550537,2019
Ecuador,Latin America and Caribbean,58,5.92519998550415,0.853383600711823,1.22102761268616,0.838837742805481,0.555234551429749,0.0867533832788467,0.115006476640701,2.25493383407593,2020
Ecuador,Latin America and Caribbean,66,5.76399993896484,0.935471117496491,0.806356072425842,0.640038192272186,0.560277283191681,0.0617564022541046,0.107295393943787,2.65283465385437,2021
Ecuador,Latin America and Caribbean,76,5.53329992294312,1.35169875621796,0.87916100025177,0.708149254322052,0.564723491668701,0.0831145420670509,0.0803212076425552,1.86610651016235,2022
Ecuador,Latin America and Caribbean,74,5.558899879455566,1.342591404914856,1.1731176376342771,0.4759995639324188,0.5596871376037598,0.0691367164254188,0.0786596834659576,1.8597559928894043,2023
Egypt,Middle East and Northern Africa,135,4.194,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,2015
Egypt,Middle East and Northern Africa,120,4.362,0.95395,0.49813,0.52116,0.18847,0.10393,0.12706,1.96895,2016
Egypt,Middle East and Northern Africa,104,4.7350001335144,0.989701807498932,0.997471392154694,0.520187258720398,0.282110154628754,0.114381365478039,0.128631442785263,1.70216107368469,2017
Egypt,Middle East and Northern Africa,122,4.4191999435424805,0.8853837251663208,1.0250195264816284,0.5534133911132812,0.3120766878128052,0.106616735458374,0.0924183055758476,1.4442486763000488,2018
Egypt,Middle East and Northern Africa,137,4.165500164031982,0.9125237464904784,1.0390129089355469,0.643696129322052,0.2410279661417007,0.0668280124664306,0.0756865590810775,1.1866881847381592,2019
Egypt,Middle East and Northern Africa,138,4.15140008926392,0.875228941440582,0.982539534568787,0.596911311149597,0.373684734106064,0.095461793243885,0.0688012540340424,1.15881824493408,2020
Egypt,Middle East and Northern Africa,132,4.2827000617981,0.954242527484894,0.646990299224854,0.425802499055862,0.446352779865265,0.0921931192278862,0.0691732838749886,1.6479389667511,2021
Egypt,Middle East and Northern Africa,129,4.28770017623901,1.38813447952271,0.7323397397995,0.547597765922546,0.468986004590988,0.254381418228149,0.0406542643904686,0.855600357055664,2022
Egypt,Middle East and Northern Africa,121,4.170499801635742,1.377242088317871,0.9719079732894896,0.3262195885181427,0.4667979478836059,0.2498649358749389,0.0382935814559459,0.7401983737945557,2023
El Salvador,Latin America and Caribbean,42,6.13,0.76454,1.02507,0.67737,0.4035,0.11776,0.10692,3.035,2015
El Salvador,Latin America and Caribbean,46,6.068,0.8737,0.80975,0.596,0.37269,0.10613,0.08877,3.22134,2016
El Salvador,Latin America and Caribbean,45,6.00299978256226,0.909784495830536,1.18212509155273,0.596018552780151,0.432452529668808,0.0899809598922729,0.0782579854130745,2.7145938873291,2017
El Salvador,Latin America and Caribbean,40,6.166800022125244,0.805826723575592,1.2306830883026123,0.6386412382125854,0.460673451423645,0.0823368057608604,0.0650652423501014,2.883554458618164,2018
El Salvador,Latin America and Caribbean,35,6.253099918365479,0.7942483425140381,1.2416069507598877,0.7887281179428101,0.4301576018333435,0.0743784308433532,0.0930846557021141,2.830937385559082,2019
El Salvador,Latin America and Caribbean,34,6.34829998016357,0.748940408229828,1.14939761161804,0.752730011940002,0.524043917655945,0.11703035235405,0.11893630027771,2.93719172477722,2020
El Salvador,Latin America and Caribbean,49,6.0605001449585,0.844967305660248,0.674699127674103,0.564512073993683,0.615494668483734,0.160112112760544,0.116044990718365,3.08462405204773,2021
El Salvador,Latin America and Caribbean,49,6.11999988555908,1.26489305496216,0.767872393131256,0.606851160526276,0.665914952754974,0.211837574839592,0.0886755809187889,2.51395225524902,2022
El Salvador,Latin America and Caribbean,50,6.121600151062012,1.2776421308517456,1.0442631244659424,0.3832708299160003,0.7131232619285583,0.2216674536466598,0.07853514701128,2.403146743774414,2023
Estonia,Central and Eastern Europe,73,5.429,1.15174,1.22791,0.77361,0.44888,0.15184,0.0868,1.58782,2015
Estonia,Central and Eastern Europe,72,5.517,1.27964,1.05163,0.68098,0.41511,0.18519,0.08423,1.81985,2016
Estonia,Central and Eastern Europe,66,5.61100006103516,1.32087934017181,1.47667109966278,0.695168316364288,0.479131430387497,0.183248922228813,0.0988908112049103,1.35750865936279,2017
Estonia,Central and Eastern Europe,63,5.739200115203857,1.2000222206115725,1.5324110984802246,0.7372651100158691,0.5527929663658142,0.1738674640655517,0.0857286900281906,1.457134246826172,2018
Estonia,Central and Eastern Europe,55,5.893499851226807,1.2368276119232178,1.5278337001800537,0.8742032051086426,0.4951566159725189,0.1608175039291381,0.1030526161193847,1.49564790725708,2019
Estonia,Central and Eastern Europe,51,6.02180004119873,1.19244122505188,1.45323252677917,0.842615008354187,0.576664805412293,0.201766818761826,0.125136747956276,1.62992811203003,2020
Estonia,Central and Eastern Europe,40,6.18879985809326,1.34363389015198,1.07881760597229,0.64003723859787,0.641227960586548,0.263185411691666,0.118699207901955,2.10323047637939,2021
Estonia,Central and Eastern Europe,36,6.3407998085022,1.79348576068878,1.23231816291809,0.727511942386627,0.68930983543396,0.332884669303894,0.122931897640228,1.44234228134155,2022
Estonia,Central and Eastern Europe,31,6.4552001953125,1.7984774112701416,1.5264379978179932,0.4937084913253784,0.7281054854393005,0.3721884787082672,0.153474286198616,1.3828096389770508,2023
"Eswatini, Kingdom of*",Sub-Saharan Africa,125,4.39610004425049,1.27362656593323,0.786265254020691,0.196881949901581,0.259249567985535,0.154094249010086,0.037637859582901,1.68835926055908,2022
Ethiopia,Sub-Saharan Africa,122,4.512,0.19073,0.60406,0.44055,0.4345,0.15048,0.24325,2.44876,2015
Ethiopia,Sub-Saharan Africa,115,4.508,0.29283,0.37932,0.34578,0.36703,0.1717,0.29522,2.65614,2016
Ethiopia,Sub-Saharan Africa,119,4.46000003814697,0.339233845472336,0.86466920375824,0.353409707546234,0.408842742443085,0.165455713868141,0.312650740146637,2.01574373245239,2017
Ethiopia,Sub-Saharan Africa,127,4.350200176239014,0.3079293370246887,0.9502791166305542,0.390917956829071,0.4519022405147552,0.1460377722978592,0.2195983380079269,1.8835387229919436,2018
Ethiopia,Sub-Saharan Africa,134,4.285799980163574,0.3364157974720001,1.0330665111541748,0.5318699479103088,0.3441291749477386,0.1002452969551086,0.2086485475301742,1.7314181327819824,2019
Ethiopia,Sub-Saharan Africa,136,4.18620014190674,0.315125644207001,1.00110328197479,0.483846247196198,0.412566870450974,0.117437034845352,0.227698102593422,1.62845921516418,2020
Ethiopia,Sub-Saharan Africa,133,4.27470016479492,0.369729608297348,0.678808569908142,0.331374764442444,0.450674146413803,0.114031441509724,0.241466194391251,2.0885968208313,2021
Ethiopia,Sub-Saharan Africa,131,4.24149990081787,0.788056910037994,0.808987438678742,0.456516206264496,0.472451001405716,0.135827124118805,0.204600155353546,1.37509202957153,2022
Ethiopia,Sub-Saharan Africa,124,4.09060001373291,0.7933301329612732,1.114328145980835,0.2497992068529129,0.4506298005580902,0.1005913540720939,0.2830777466297149,1.0988726615905762,2023
Finland,Western Europe,6,7.406,1.29025,1.31826,0.88911,0.64169,0.41372,0.23351,2.61955,2015
Finland,Western Europe,5,7.413,1.40598,1.13464,0.81091,0.57104,0.41004,0.25492,2.82596,2016
Finland,Western Europe,5,7.4689998626709,1.44357192516327,1.5402467250824,0.80915766954422,0.617950856685638,0.38261154294014,0.24548277258873,2.4301815032959,2017
Finland,Western Europe,1,7.6321001052856445,1.3050953149795532,1.5921342372894287,0.8744536638259888,0.6806334853172302,0.3929609954357147,0.1916380673646927,2.595186233520508,2018
Finland,Western Europe,1,7.768899917602539,1.340242862701416,1.587275743484497,0.9861449599266052,0.5958953499794006,0.3929127156734466,0.152708426117897,2.7136778831481934,2019
Finland,Western Europe,1,7.80870008468628,1.28518950939178,1.49952590465546,0.961271405220032,0.662316739559174,0.477857261896133,0.159670442342758,2.76283502578735,2020
Finland,Western Europe,1,7.84210014343262,1.44635629653931,1.10619151592255,0.740823805332184,0.690576612949371,0.480523973703384,0.124200455844402,3.25341463088989,2021
Finland,Western Europe,1,7.82100009918213,1.89162802696228,1.25810837745667,0.775206446647644,0.735590219497681,0.533658087253571,0.108733050525188,2.5180516242981,2022
Finland,Western Europe,1,7.804200172424316,1.8883804082870483,1.584899663925171,0.5345736742019653,0.7715099453926086,0.5352985858917236,0.1263311952352523,2.363241195678711,2023
France,Western Europe,29,6.575,1.27778,1.26038,0.94579,0.55011,0.20646,0.12332,2.21126,2015
France,Western Europe,32,6.478,1.39488,1.00508,0.83795,0.46562,0.17808,0.1216,2.4744,2016
France,Western Europe,31,6.44199991226196,1.43092346191406,1.38777685165405,0.844465851783752,0.470222115516663,0.172502428293228,0.129762306809425,2.00595474243164,2017
France,Western Europe,23,6.489299774169922,1.2927850484848022,1.4664455652236938,0.9084950089454652,0.5203059315681458,0.1756907552480697,0.0978379175066948,2.0277533531188965,2018
France,Western Europe,24,6.592100143432617,1.323931336402893,1.4720518589019775,1.0454093217849731,0.4355455040931701,0.1831895262002945,0.1110952943563461,2.0208849906921387,2019
France,Western Europe,23,6.66379976272583,1.26812934875488,1.45883917808533,1.02971422672272,0.514050900936127,0.227303236722946,0.112607702612877,2.05319833755493,2020
France,Western Europe,21,6.68989992141724,1.42144286632538,1.08083271980286,0.803807199001312,0.535543203353882,0.235062330961227,0.0923930928111076,2.52077770233154,2021
France,Western Europe,20,6.68669986724854,1.86269056797028,1.21860063076019,0.807645440101624,0.567194044589996,0.265632480382919,0.0698990821838379,1.89498996734619,2022
France,Western Europe,21,6.661300182342529,1.8556448221206665,1.4334245920181274,0.5659090876579285,0.5816452503204346,0.2696537375450134,0.0826210081577301,1.872446060180664,2023
Gabon,Sub-Saharan Africa,143,3.896,1.06024,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,2015
Gabon,Sub-Saharan Africa,134,4.121,1.15851,0.72368,0.3494,0.28098,0.09314,0.06244,1.45332,2016
Gabon,Sub-Saharan Africa,118,4.46500015258789,1.1982102394104,1.1556202173233,0.356578588485718,0.312328577041626,0.0760467872023582,0.0437853783369064,1.32291626930237,2017
Gabon,Sub-Saharan Africa,103,4.758299827575684,1.036277174949646,1.1635326147079468,0.4040581881999969,0.3562869131565094,0.0515572726726532,0.0320363119244575,1.7145981788635254,2018
Gabon,Sub-Saharan Africa,104,4.799200057983398,1.0566534996032717,1.182883381843567,0.5711866617202759,0.2946696281433105,0.0546277053654193,0.0428442321717739,1.5963401794433594,2019
Gabon,Sub-Saharan Africa,108,4.82929992675781,0.988044381141663,1.10639750957489,0.522574841976166,0.369459897279739,0.0558045394718647,0.0520136021077633,1.735027551651,2020
Gabon,Sub-Saharan Africa,112,4.85179996490479,1.03682816028595,0.706974506378174,0.361675947904587,0.424436807632446,0.0636255368590355,0.0575982145965099,2.20061540603638,2021
Gabon,Sub-Saharan Africa,106,4.95830011367798,1.45920050144196,0.737701773643494,0.395701199769974,0.343193233013153,0.0986150652170181,0.0322732776403427,1.89160132408142,2022
Gabon,Sub-Saharan Africa,94,5.0346999168396,1.4384474754333496,1.020937442779541,0.1831405758857727,0.3461649715900421,0.1022647842764854,0.0360904298722744,1.9076285362243648,2023
Gambia,Sub-Saharan Africa,120,4.516300201416016,0.3078133165836334,0.9390590190887452,0.4279957115650177,0.3822509944438934,0.1671303212642669,0.2686410546302795,2.0234217643737797,2019
Gambia,Sub-Saharan Africa,113,4.75059986114502,0.256990551948547,0.882678687572479,0.353247880935669,0.403419524431229,0.158093795180321,0.42598968744278,2.27021646499634,2020
Gambia,Sub-Saharan Africa,98,5.05100011825562,0.367048293352127,0.511467933654785,0.210454165935516,0.383666545152664,0.123320393264294,0.464666277170181,2.9904203414917,2021
Gambia,Sub-Saharan Africa,119,4.279399871826172,0.7607241868972778,0.613659143447876,0.1735555380582809,0.285875141620636,0.0332523509860038,0.331843614578247,2.080531358718872,2023
Gambia*,Sub-Saharan Africa,93,5.16359996795654,0.784830331802368,0.620554327964783,0.369221448898315,0.367387026548386,0.102531999349594,0.3880315721035,2.53107047080994,2022
Georgia,Central and Eastern Europe,130,4.297,0.7419,0.38562,0.72926,0.40577,0.38331,0.05547,1.59541,2015
Georgia,Central and Eastern Europe,126,4.252,0.83792,0.19249,0.64035,0.32461,0.3188,0.06786,1.87031,2016
Georgia,Central and Eastern Europe,125,4.28599977493286,0.950612664222717,0.57061493396759,0.649546980857849,0.309410035610199,0.251666635274887,0.0540088154375553,1.50013780593872,2017
Georgia,Central and Eastern Europe,128,4.340499877929688,0.8532842397689819,0.5919453501701355,0.6425914168357849,0.3754484951496124,0.2147393673658371,0.0384941361844539,1.623988389968872,2018
Georgia,Central and Eastern Europe,119,4.519100189208984,0.8858687281608582,0.6656500101089478,0.7523797154426575,0.3461224138736725,0.163815900683403,0.0431563593447208,1.6620731353759766,2019
Georgia,Central and Eastern Europe,117,4.67259979248047,0.847198069095612,0.731193900108337,0.694657623767853,0.48549410700798,0.174088075757027,0.0476097352802753,1.69239830970764,2020
Georgia,Central and Eastern Europe,108,4.89139986038208,1.03038537502289,0.469773948192596,0.498313158750534,0.487773209810257,0.18133533000946,0.0324261821806431,2.19135022163391,2021
Georgia,Central and Eastern Europe,105,4.97319984436035,1.46724247932434,0.611715376377106,0.594841301441193,0.507933139801025,0.20825719833374,0.0,1.58316898345947,2022
Georgia,Central and Eastern Europe,90,5.109099864959717,1.477461338043213,0.946830987930298,0.3656463027000427,0.5387157797813416,0.2006958723068237,0.0,1.5797457695007324,2023
Germany,Western Europe,26,6.75,1.32792,1.29937,0.89186,0.61477,0.21843,0.28214,2.11569,2015
Germany,Western Europe,16,6.994,1.44787,1.09774,0.81487,0.53466,0.28551,0.30452,2.50931,2016
Germany,Western Europe,16,6.95100021362305,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.276731938123703,0.336269170045853,2.01576995849609,2017
Germany,Western Europe,15,6.964700222015381,1.3396198749542236,1.4743528366088867,0.8605249524116516,0.5861545205116272,0.2798430323600769,0.2734953165054321,2.1507568359375,2018
Germany,Western Europe,17,6.985000133514404,1.3725717067718506,1.4539839029312134,0.9869628548622132,0.4952771961688995,0.2649790048599243,0.2614705860614776,2.1498031616210938,2019
Germany,Western Europe,17,7.0757999420166,1.31418454647064,1.36854374408722,0.97211480140686,0.56427413225174,0.309362292289734,0.252037703990936,2.29524946212769,2020
Germany,Western Europe,13,7.15450000762939,1.48036599159241,0.992562174797058,0.756574392318726,0.600411832332611,0.305596560239792,0.194914445281029,2.82402563095093,2021
Germany,Western Europe,14,7.03410005569458,1.92373847961426,1.08753645420074,0.775900781154633,0.585103571414948,0.35760560631752,0.162550911307335,2.14164972305298,2022
Germany,Western Europe,16,6.8917999267578125,1.9194389581680296,1.4009678363800049,0.5386563539505005,0.6177360415458679,0.3649562299251556,0.1525479108095169,1.8975253105163572,2023
Ghana,Sub-Saharan Africa,114,4.633,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2.30919,2015
Ghana,Sub-Saharan Africa,124,4.276,0.63107,0.49353,0.29681,0.40973,0.0326,0.21203,2.2002,2016
Ghana,Sub-Saharan Africa,131,4.11999988555908,0.667224824428558,0.873664736747742,0.295637726783752,0.423026293516159,0.0253363698720932,0.256923943758011,1.57786750793457,2017
Ghana,Sub-Saharan Africa,108,4.6570000648498535,0.591718316078186,0.8957529067993164,0.3372426033020019,0.4985282123088836,0.0287570431828498,0.2117726802825927,2.093201160430908,2018
Ghana,Sub-Saharan Africa,98,4.996300220489502,0.6113277673721313,0.8679792284965515,0.4856403768062591,0.3805003464221954,0.0395400151610374,0.2445897907018661,2.366683006286621,2019
Ghana,Sub-Saharan Africa,91,5.1479997634887695,0.575862467288971,0.966367959976196,0.432162255048752,0.477290064096451,0.0565703809261322,0.261291205883026,2.37843728065491,2020
Ghana,Sub-Saharan Africa,95,5.08839988708496,0.679500102996826,0.595129430294037,0.286866724491119,0.516858100891113,0.0581297762691975,0.268442839384079,2.68351769447327,2021
Ghana,Sub-Saharan Africa,111,4.87200021743774,1.11151194572449,0.594950556755066,0.408870369195938,0.499510735273361,0.0555796623229981,0.229537978768349,1.97206091880798,2022
Ghana,Sub-Saharan Africa,107,4.605000019073486,1.1006957292556765,0.7561179399490356,0.1970632523298263,0.5259996056556702,0.0347787030041217,0.2111475020647049,1.7792224884033203,2023
Greece,Western Europe,102,4.857,1.15406,0.92933,0.88213,0.07699,0.01397,0.0,1.80101,2015
Greece,Western Europe,99,5.033,1.24886,0.75473,0.80029,0.05822,0.04127,0.0,2.12944,2016
Greece,Western Europe,87,5.22700023651123,1.28948748111725,1.23941457271576,0.810198903083801,0.0957312509417534,0.04328977689147,0.0,1.74922156333923,2017
Greece,Western Europe,79,5.357900142669678,1.1538006067276,1.2019144296646118,0.8785916566848755,0.130929097533226,0.0444650575518608,0.0,1.9481596946716309,2018
Greece,Western Europe,82,5.286699771881104,1.1813290119171145,1.1562496423721311,0.9993109703063964,0.0670726671814918,0.0344243422150611,0.0,1.8483617305755613,2019
Greece,Western Europe,77,5.5149998664856,1.12807011604309,1.16897356510162,0.979431748390198,0.173516348004341,0.0488443523645401,0.0,2.01617908477783,2020
Greece,Western Europe,68,5.72259998321533,1.2729252576828,0.811430394649506,0.759725511074066,0.243387147784233,0.0741005539894104,0.0,2.56098437309265,2021
Greece,Western Europe,58,5.94820022583008,1.70306146144867,0.980382800102234,0.773688793182373,0.249164745211601,0.108336560428143,0.0149229029193521,2.11859917640686,2022
Greece,Western Europe,58,5.930900096893311,1.707674264907837,1.246871829032898,0.5345674753189087,0.2478878051042556,0.0973174944519996,0.0078917583450675,2.088672399520874,2023
Guatemala,Latin America and Caribbean,43,6.123,0.74553,1.04356,0.64425,0.57733,0.09472,0.27489,2.74255,2015
Guatemala,Latin America and Caribbean,39,6.324,0.83454,0.87119,0.54039,0.50379,0.08701,0.28808,3.19863,2016
Guatemala,Latin America and Caribbean,29,6.4539999961853,0.872001945972443,1.25558519363403,0.540239989757538,0.531310617923737,0.0772232785820961,0.283488392829895,2.89389109611511,2017
Guatemala,Latin America and Caribbean,30,6.381899833679199,0.7813247442245483,1.2676764726638794,0.6084140539169312,0.6042977571487427,0.0706143602728843,0.1788066327571869,2.870718717575073,2018
Guatemala,Latin America and Caribbean,27,6.436200141906738,0.8002575039863586,1.2694772481918335,0.7457913160324097,0.5348055958747864,0.0778363496065139,0.1751115024089813,2.832901954650879,2019
Guatemala,Latin America and Caribbean,29,6.39890003204346,0.753815710544586,1.17426705360413,0.7059525847435,0.613146722316742,0.0983603000640869,0.170611664652824,2.88272309303284,2020
Guatemala,Latin America and Caribbean,30,6.43450021743774,0.844810366630554,0.790081381797791,0.519040822982788,0.637702286243439,0.104599192738533,0.163444861769676,3.37481689453125,2021
Guatemala,Latin America and Caribbean,43,6.150300025939941,1.287179708480835,1.188223958015442,0.3097888827323913,0.6311976909637451,0.0662645101547241,0.1057083457708358,2.5619683265686035,2023
Guatemala*,Latin America and Caribbean,39,6.26219987869263,1.27364230155945,0.831088304519653,0.522102177143097,0.66215443611145,0.114789344370365,0.112232945859432,2.74616551399231,2022
Guinea,Sub-Saharan Africa,150,3.656,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,2015
Guinea,Sub-Saharan Africa,151,3.607,0.22415,0.3109,0.18829,0.30953,0.1192,0.29914,2.15604,2016
Guinea,Sub-Saharan Africa,149,3.50699996948242,0.244549930095673,0.791244685649872,0.194129139184952,0.348587512969971,0.110937617719173,0.264815092086792,1.55231189727783,2017
Guinea,Sub-Saharan Africa,140,3.964099884033203,0.3437080383300781,0.7924559116363525,0.2114737033843994,0.3943195343017578,0.0938246697187423,0.1854860782623291,1.9428322315216064,2018
Guinea,Sub-Saharan Africa,118,4.53439998626709,0.3798447251319885,0.8287256360054016,0.3753252029418945,0.3323894143104553,0.0863265469670295,0.2065425217151641,2.325223445892334,2019
Guinea,Sub-Saharan Africa,102,4.949299812316889,0.390007734298706,0.751365959644318,0.33365523815155,0.371878057718277,0.112204559147358,0.249490842223167,2.74072980880737,2020
Guinea,Sub-Saharan Africa,102,4.98430013656616,0.420094102621079,0.398512333631516,0.205668121576309,0.383869528770447,0.110510945320129,0.249736338853836,3.21592879295349,2021
Guinea,Sub-Saharan Africa,109,4.89050006866455,0.84815114736557,0.566394150257111,0.274953216314316,0.333809733390808,0.11560046672821,0.213771596550941,2.53780126571655,2022
Guinea,Sub-Saharan Africa,91,5.071700096130371,0.8441724181175232,0.7762272357940674,0.0723448619246482,0.3687091469764709,0.1017964407801628,0.2036073207855224,2.704875469207764,2023
Haiti,Latin America and Caribbean,119,4.518,0.26673,0.74302,0.38847,0.24425,0.17175,0.46187,2.24173,2015
Haiti,Latin America and Caribbean,136,4.028,0.34097,0.29561,0.27494,0.12072,0.14476,0.47958,2.37116,2016
Haiti,Latin America and Caribbean,145,3.6029999256134,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.0998721495270729,0.489203780889511,1.69716763496399,2017
Haiti,Latin America and Caribbean,148,3.5820000171661377,0.3147472143173218,0.7136093378067017,0.2892001569271087,0.0248435996472835,0.1035662069916725,0.3923423290252685,1.7436509132385254,2018
Haiti,Latin America and Caribbean,147,3.59689998626709,0.3229310512542724,0.688321053981781,0.4493833780288696,0.0258544236421585,0.1102388575673103,0.4194978475570678,1.580646514892578,2019
Haiti,Latin America and Caribbean,142,3.72079992294312,0.284734427928925,0.64667135477066,0.374366730451584,0.169297516345978,0.161935672163963,0.463909655809402,1.61991691589355,2020
Haiti,Latin America and Caribbean,143,3.6149001121521,0.29410657286644,0.173266887664795,0.227456405758858,0.257490605115891,0.13921146094799,0.462947726249695,2.06044840812683,2021
